league,season,team,game,date,round,day,venue,result,GF,GA,opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,time,match_report
,2018,Portugal,2018-06-25 IR Iran-IR Iran,2018-06-25,Group stage,Mon,Neutral,D,1,1,IR Iran,1,14,4,28.6,0.07,0.25,0,1,21:00:00,/en/matches/f572accd/IR-Iran-Portugal-June-25-2018-World-Cup
,2018,Portugal,2018-06-30 Uruguay-Uruguay,2018-06-30,Round of 16,Sat,Neutral,L,1,2,Uruguay,1,20,5,25.0,0.05,0.2,0,0,21:00:00,/en/matches/8c883b46/Uruguay-Portugal-June-30-2018-World-Cup
,2018,Portugal,2018-09-06 Portugal-Croatia,2018-09-06,Friendlies (M),Thu,Home,D,1,1,Croatia,1,,,,,,0,0,19:45:00,/en/matches/d8970a9b/Portugal-Croatia-September-6-2018-Friendlies-M
,2018,Portugal,2018-10-14 Scotland-Portugal,2018-10-14,Friendlies (M),Sun,Away,W,3,1,Scotland,3,,,,,,0,0,17:00:00,/en/matches/8099a82f/Scotland-Portugal-October-14-2018-Friendlies-M
,2018,Russia,2018-03-23 Russia-Brazil,2018-03-23,Friendlies (M),Fri,Home,L,0,3,Brazil,0,,,,,,0,0,19:00:00,/en/matches/c96538e5/Russia-Brazil-March-23-2018-Friendlies-M
,2018,Russia,2018-03-27 Russia-France,2018-03-27,Friendlies (M),Tue,Home,L,1,3,France,1,,,,,,0,0,18:50:00,/en/matches/e0f36eb3/Russia-France-March-27-2018-Friendlies-M
,2018,Russia,2018-05-30 Austria-Russia,2018-05-30,Friendlies (M),Wed,Away,L,0,1,Austria,0,,,,,,0,0,20:45:00,/en/matches/177fa87b/Austria-Russia-May-30-2018-Friendlies-M
,2018,Russia,2018-06-05 Russia-Türkiye,2018-06-05,Friendlies (M),Tue,Home,D,1,1,Türkiye,1,,,,,,0,0,19:00:00,/en/matches/5c1d05c9/Russia-Turkiye-June-5-2018-Friendlies-M
,2018,Russia,2018-06-14 Saudi Arabia-Saudi Arabia,2018-06-14,Group stage,Thu,Neutral,W,5,0,Saudi Arabia,5,15,8,53.3,0.33,0.63,0,0,18:00:00,/en/matches/c9d7e48c/Russia-Saudi-Arabia-June-14-2018-World-Cup
,2018,Russia,2018-06-19 Egypt-Egypt,2018-06-19,Group stage,Tue,Neutral,W,3,1,Egypt,2,11,3,27.3,0.18,0.67,0,0,21:00:00,/en/matches/d054010d/Russia-Egypt-June-19-2018-World-Cup
,2018,Russia,2018-06-25 Uruguay-Uruguay,2018-06-25,Group stage,Mon,Neutral,L,0,3,Uruguay,0,3,1,33.3,0.0,0.0,0,0,18:00:00,/en/matches/f25fa045/Uruguay-Russia-June-25-2018-World-Cup
,2018,Russia,2018-07-01 Spain-Spain,2018-07-01,Round of 16,Sun,Neutral,D,1 (4),1 (3),Spain,1,7,1,14.3,0.0,0.0,1,1,17:00:00,/en/matches/3750b351/Spain-Russia-July-1-2018-World-Cup
,2018,Russia,2018-07-07 Croatia-Croatia,2018-07-07,Quarter-finals,Sat,Neutral,D,2 (3),2 (4),Croatia,2,13,5,38.5,0.15,0.4,0,0,21:00:00,/en/matches/bd1fbaf4/Russia-Croatia-July-7-2018-World-Cup
,2018,Russia,2018-09-10 Russia-Czechia,2018-09-10,Friendlies (M),Mon,Home,W,5,1,Czechia,5,,,,,,1,1,19:00:00,/en/matches/435d353f/Russia-Czechia-September-10-2018-Friendlies-M
,2018,Russia,2018-11-15 Germany-Russia,2018-11-15,Friendlies (M),Thu,Away,L,0,3,Germany,0,,,,,,0,0,20:45:00,/en/matches/528a2c11/Germany-Russia-November-15-2018-Friendlies-M
,2018,Saudi Arabia,2015-06-11 Saudi Arabia-Palestine,2015-06-11,Second round,Thu,Home,W,3,2,Palestine,3,,,,,,0,0,21:00:00,/en/matches/60043e9c/Saudi-Arabia-Palestine-June-11-2015-WCQ----AFC-M
,2018,Saudi Arabia,2015-09-03 Saudi Arabia-Timor-Leste,2015-09-03,Second round,Thu,Home,W,7,0,Timor-Leste,7,,,,,,1,1,20:40:00,/en/matches/e4664be4/Saudi-Arabia-Timor-Leste-September-3-2015-WCQ----AFC-M
,2018,Saudi Arabia,2015-09-08 Malaysia-Saudi Arabia,2015-09-08,Second round,Tue,Away,W,3,0,Malaysia,2,,,,,,0,0,20:45:00,/en/matches/2a47f4de/Malaysia-Saudi-Arabia-September-8-2015-WCQ----AFC-M
,2018,Saudi Arabia,2015-10-08 Saudi Arabia-UAE,2015-10-08,Second round,Thu,Home,W,2,1,UAE,2,,,,,,1,1,20:00:00,/en/matches/2cb4e9ed/Saudi-Arabia-United-Arab-Emirates-October-8-2015-WCQ----AFC-M
,2018,Saudi Arabia,2015-11-09 Palestine-Saudi Arabia,2015-11-09,Second round,Mon,Away,D,0,0,Palestine,0,,,,,,0,0,16:00:00,/en/matches/285b02c9/Palestine-Saudi-Arabia-November-9-2015-WCQ----AFC-M
,2018,Saudi Arabia,2015-11-17 Timor-Leste-Saudi Arabia,2015-11-17,Second round,Tue,Away,W,10,0,Timor-Leste,10,,,,,,2,2,16:00:00,/en/matches/6e1bcb3c/Timor-Leste-Saudi-Arabia-November-17-2015-WCQ----AFC-M
,2018,Saudi Arabia,2016-03-24 Saudi Arabia-Malaysia,2016-03-24,Second round,Thu,Home,W,2,0,Malaysia,2,,,,,,0,0,20:30:00,/en/matches/f1b57928/Saudi-Arabia-Malaysia-March-24-2016-WCQ----AFC-M
,2018,Saudi Arabia,2016-03-29 UAE-Saudi Arabia,2016-03-29,Second round,Tue,Away,D,1,1,UAE,1,,,,,,0,0,19:00:00,/en/matches/88418df2/United-Arab-Emirates-Saudi-Arabia-March-29-2016-WCQ----AFC-M
,2018,Saudi Arabia,2016-09-01 Saudi Arabia-Thailand,2016-09-01,Third round,Thu,Home,W,1,0,Thailand,1,,,,,,1,1,20:30:00,/en/matches/de298e00/Saudi-Arabia-Thailand-September-1-2016-WCQ----AFC-M
,2018,Saudi Arabia,2016-09-06 Iraq-Saudi Arabia,2016-09-06,Third round,Tue,Away,W,2,1,Iraq,2,,,,,,2,2,19:00:00,/en/matches/8c0db9d2/Iraq-Saudi-Arabia-September-6-2016-WCQ----AFC-M
,2018,Saudi Arabia,2016-10-06 Saudi Arabia-Australia,2016-10-06,Third round,Thu,Home,D,2,2,Australia,2,,,,,,0,0,20:45:00,/en/matches/99392684/Saudi-Arabia-Australia-October-6-2016-WCQ----AFC-M
,2018,Saudi Arabia,2016-10-11 Saudi Arabia-UAE,2016-10-11,Third round,Tue,Home,W,3,0,UAE,3,,,,,,0,0,20:45:00,/en/matches/4a4192ab/Saudi-Arabia-United-Arab-Emirates-October-11-2016-WCQ----AFC-M
,2018,Saudi Arabia,2016-11-15 Japan-Saudi Arabia,2016-11-15,Third round,Tue,Away,L,1,2,Japan,1,,,,,,0,0,19:35:00,/en/matches/d1521504/Japan-Saudi-Arabia-November-15-2016-WCQ----AFC-M
,2018,Saudi Arabia,2017-03-23 Thailand-Saudi Arabia,2017-03-23,Third round,Thu,Away,W,3,0,Thailand,2,,,,,,0,0,19:00:00,/en/matches/a25718d7/Thailand-Saudi-Arabia-March-23-2017-WCQ----AFC-M
,2018,Saudi Arabia,2017-03-28 Saudi Arabia-Iraq,2017-03-28,Third round,Tue,Home,W,1,0,Iraq,1,,,,,,0,0,20:30:00,/en/matches/7f91558a/Saudi-Arabia-Iraq-March-28-2017-WCQ----AFC-M
,2018,Saudi Arabia,2017-06-08 Australia-Saudi Arabia,2017-06-08,Third round,Thu,Away,L,2,3,Australia,2,,,,,,0,0,19:30:00,/en/matches/8ef789d0/Australia-Saudi-Arabia-June-8-2017-WCQ----AFC-M
,2018,Saudi Arabia,2017-08-29 UAE-Saudi Arabia,2017-08-29,Third round,Tue,Away,L,1,2,UAE,1,,,,,,1,1,20:30:00,/en/matches/9741d9b1/United-Arab-Emirates-Saudi-Arabia-August-29-2017-WCQ----AFC-M
,2018,Saudi Arabia,2017-09-05 Saudi Arabia-Japan,2017-09-05,Third round,Tue,Home,W,1,0,Japan,1,,,,,,0,0,20:30:00,/en/matches/6283eabf/Saudi-Arabia-Japan-September-5-2017-WCQ----AFC-M
,2018,Saudi Arabia,2018-02-26 Saudi Arabia-Moldova,2018-02-26,Friendlies (M),Mon,Home,W,3,0,Moldova,3,,,,,,0,0,20:30:00,/en/matches/ba9608d7/Saudi-Arabia-Moldova-February-26-2018-Friendlies-M
,2018,Saudi Arabia,2018-02-28 Iraq-Saudi Arabia,2018-02-28,Friendlies (M),Wed,Away,L,1,4,Iraq,1,,,,,,0,0,19:20:00,/en/matches/6bca6ae0/Iraq-Saudi-Arabia-February-28-2018-Friendlies-M
,2018,Saudi Arabia,2018-03-23 Saudi Arabia-Ukraine,2018-03-23,Friendlies (M),Fri,Home,D,1,1,Ukraine,1,,,,,,0,0,20:00:00,/en/matches/029cf44c/Saudi-Arabia-Ukraine-March-23-2018-Friendlies-M
,2018,Saudi Arabia,2018-03-27 Belgium-Saudi Arabia,2018-03-27,Friendlies (M),Tue,Away,L,0,4,Belgium,0,,,,,,0,0,20:45:00,/en/matches/7ec486aa/Belgium-Saudi-Arabia-March-27-2018-Friendlies-M
,2018,Saudi Arabia,2018-05-09 Saudi Arabia-Algeria,2018-05-09,Friendlies (M),Wed,Home,W,2,0,Algeria,2,,,,,,0,0,20:30:00,/en/matches/84824466/Saudi-Arabia-Algeria-May-9-2018-Friendlies-M
,2018,Saudi Arabia,2018-05-15 Saudi Arabia-Greece,2018-05-15,Friendlies (M),Tue,Home,W,2,0,Greece,2,,,,,,0,0,19:30:00,/en/matches/2b28c863/Saudi-Arabia-Greece-May-15-2018-Friendlies-M
,2018,Saudi Arabia,2018-05-28 Saudi Arabia-Italy,2018-05-28,Friendlies (M),Mon,Home,L,1,2,Italy,1,,,,,,0,0,20:45:00,/en/matches/e746c900/Saudi-Arabia-Italy-May-28-2018-Friendlies-M
,2018,Saudi Arabia,2018-06-03 Saudi Arabia-Peru,2018-06-03,Friendlies (M),Sun,Home,L,0,3,Peru,0,,,,,,0,0,20:00:00,/en/matches/7180d9c3/Saudi-Arabia-Peru-June-3-2018-Friendlies-M
,2018,Saudi Arabia,2018-06-08 Germany-Saudi Arabia,2018-06-08,Friendlies (M),Fri,Away,L,1,2,Germany,1,,,,,,0,1,19:30:00,/en/matches/7b6cf888/Germany-Saudi-Arabia-June-8-2018-Friendlies-M
,2018,Saudi Arabia,2018-06-14 Russia-Russia,2018-06-14,Group stage,Thu,Neutral,L,0,5,Russia,0,6,0,0.0,0.0,,0,0,18:00:00,/en/matches/c9d7e48c/Russia-Saudi-Arabia-June-14-2018-World-Cup
,2018,Saudi Arabia,2018-06-20 Uruguay-Uruguay,2018-06-20,Group stage,Wed,Neutral,L,0,1,Uruguay,0,8,2,25.0,0.0,0.0,0,0,18:00:00,/en/matches/958f044b/Uruguay-Saudi-Arabia-June-20-2018-World-Cup
,2018,Saudi Arabia,2018-06-25 Egypt-Egypt,2018-06-25,Group stage,Mon,Neutral,W,2,1,Egypt,2,23,8,34.8,0.04,0.13,1,2,17:00:00,/en/matches/2fa10320/Saudi-Arabia-Egypt-June-25-2018-World-Cup
,2018,Saudi Arabia,2018-09-10 Saudi Arabia-Bolivia,2018-09-10,Friendlies (M),Mon,Home,D,2,2,Bolivia,2,,,,,,0,1,20:15:00,/en/matches/9ce5db76/Saudi-Arabia-Bolivia-September-10-2018-Friendlies-M
,2018,Saudi Arabia,2018-10-12 Saudi Arabia-Brazil,2018-10-12,Friendlies (M),Fri,Home,L,0,2,Brazil,0,,,,,,0,0,21:00:00,/en/matches/6de20f3d/Saudi-Arabia-Brazil-October-12-2018-Friendlies-M
,2018,Saudi Arabia,2018-10-15 Saudi Arabia-Iraq,2018-10-15,Friendlies (M),Mon,Home,D,1,1,Iraq,1,,,,,,0,0,21:00:00,/en/matches/08677e9b/Saudi-Arabia-Iraq-October-15-2018-Friendlies-M
,2018,Saudi Arabia,2018-11-16 Saudi Arabia-Yemen,2018-11-16,Friendlies (M),Fri,Home,W,1,0,Yemen,1,,,,,,0,0,19:30:00,/en/matches/033ede86/Saudi-Arabia-Yemen-November-16-2018-Friendlies-M
,2018,Saudi Arabia,2018-11-20 Jordan-Saudi Arabia,2018-11-20,Friendlies (M),Tue,Away,D,1,1,Jordan,1,,,,,,0,0,19:00:00,/en/matches/d977a000/Jordan-Saudi-Arabia-November-20-2018-Friendlies-M
,2018,Saudi Arabia,2018-12-31 Korea Republic-Korea Republic,2018-12-31,Friendlies (M),Mon,Neutral,D,0,0,Korea Republic,0,,,,,,0,0,20:00:00,/en/matches/10ae7c6d/Saudi-Arabia-Korea-Republic-December-31-2018-Friendlies-M
,2018,Senegal,2015-11-13 Madagascar-Senegal,2015-11-13,Second round,Fri,Away,D,2,2,Madagascar,2,,,,,,0,0,14:30:00,/en/matches/46c5c284/Madagascar-Senegal-November-13-2015-WCQ----CAF-M
,2018,Senegal,2015-11-17 Senegal-Madagascar,2015-11-17,Second round,Tue,Home,W,3,0,Madagascar,3,,,,,,0,0,19:00:00,/en/matches/9960e586/Senegal-Madagascar-November-17-2015-WCQ----CAF-M
,2018,Senegal,2016-10-08 Senegal-Cabo Verde,2016-10-08,Third round,Sat,Home,W,2,0,Cabo Verde,2,,,,,,0,0,20:00:00,/en/matches/50844cbb/Senegal-Cabo-Verde-October-8-2016-WCQ----CAF-M
,2018,Senegal,2017-09-02 Senegal-Burkina Faso,2017-09-02,Third round,Sat,Home,D,0,0,Burkina Faso,0,,,,,,0,0,20:00:00,/en/matches/ed691a0d/Senegal-Burkina-Faso-September-2-2017-WCQ----CAF-M
,2018,Senegal,2017-09-05 Burkina Faso-Senegal,2017-09-05,Third round,Tue,Away,D,2,2,Burkina Faso,2,,,,,,0,0,18:00:00,/en/matches/09f72c61/Burkina-Faso-Senegal-September-5-2017-WCQ----CAF-M
,2018,Senegal,2017-10-07 Cabo Verde-Senegal,2017-10-07,Third round,Sat,Away,W,2,0,Cabo Verde,2,,,,,,0,0,16:30:00,/en/matches/61b85088/Cabo-Verde-Senegal-October-7-2017-WCQ----CAF-M
,2018,Senegal,2017-11-10 South Africa-Senegal,2017-11-10,Third round,Fri,Away,W,2,0,South Africa,1,,,,,,0,0,19:00:00,/en/matches/8ed01c31/South-Africa-Senegal-November-10-2017-WCQ----CAF-M
,2018,Senegal,2017-11-14 Senegal-South Africa,2017-11-14,Third round,Tue,Home,W,2,1,South Africa,2,,,,,,0,0,19:30:00,/en/matches/ea53644e/Senegal-South-Africa-November-14-2017-WCQ----CAF-M
,2018,Senegal,2018-03-23 Senegal-Uzbekistan,2018-03-23,Friendlies (M),Fri,Home,D,1,1,Uzbekistan,1,,,,,,0,0,16:30:00,/en/matches/4956feb5/Senegal-Uzbekistan-March-23-2018-Friendlies-M
,2018,Senegal,2018-03-27 Senegal-Bosnia–Herz,2018-03-27,Friendlies (M),Tue,Home,D,0,0,Bosnia–Herz,0,,,,,,0,0,20:00:00,/en/matches/20dcee4c/Senegal-Bosnia-and-Herzegovina-March-27-2018-Friendlies-M
,2018,Senegal,2018-05-31 Luxembourg-Senegal,2018-05-31,Friendlies (M),Thu,Away,D,0,0,Luxembourg,0,,,,,,0,0,20:00:00,/en/matches/48406997/Luxembourg-Senegal-May-31-2018-Friendlies-M
,2018,Senegal,2018-06-08 Croatia-Senegal,2018-06-08,Friendlies (M),Fri,Away,L,1,2,Croatia,1,,,,,,0,0,18:00:00,/en/matches/3fd86646/Croatia-Senegal-June-8-2018-Friendlies-M
,2018,Senegal,2018-06-11 Korea Republic-Senegal,2018-06-11,Friendlies (M),Mon,Away,W,2,0,Korea Republic,1,,,,,,1,1,15:30:00,/en/matches/b99186c1/Korea-Republic-Senegal-June-11-2018-Friendlies-M
,2018,Senegal,2018-06-19 Poland-Poland,2018-06-19,Group stage,Tue,Neutral,W,2,1,Poland,1,8,3,37.5,0.13,0.33,0,0,18:00:00,/en/matches/e254550a/Poland-Senegal-June-19-2018-World-Cup
,2018,Senegal,2018-06-24 Japan-Japan,2018-06-24,Group stage,Sun,Neutral,D,2,2,Japan,2,15,7,46.7,0.13,0.29,0,0,20:00:00,/en/matches/59b7ead6/Japan-Senegal-June-24-2018-World-Cup
,2018,Senegal,2018-06-28 Colombia-Colombia,2018-06-28,Group stage,Thu,Neutral,L,0,1,Colombia,0,7,3,42.9,0.0,0.0,0,0,18:00:00,/en/matches/97a6949a/Senegal-Colombia-June-28-2018-World-Cup
,2018,Serbia,2016-09-05 Serbia-Rep. of Ireland,2016-09-05,First round,Mon,Home,D,2,2,Rep. of Ireland,2,,,,,,1,1,20:45:00,/en/matches/5451d7e2/Serbia-Republic-of-Ireland-September-5-2016-WCQ----UEFA-M
,2018,Serbia,2016-10-06 Moldova-Serbia,2016-10-06,First round,Thu,Away,W,3,0,Moldova,3,,,,,,0,0,21:45:00,/en/matches/474218d2/Moldova-Serbia-October-6-2016-WCQ----UEFA-M
,2018,Serbia,2016-10-09 Serbia-Austria,2016-10-09,First round,Sun,Home,W,3,2,Austria,3,,,,,,0,0,20:45:00,/en/matches/348867f7/Serbia-Austria-October-9-2016-WCQ----UEFA-M
,2018,Serbia,2016-11-12 Wales-Serbia,2016-11-12,First round,Sat,Away,D,1,1,Wales,1,,,,,,0,0,19:45:00,/en/matches/093e7dd9/Wales-Serbia-November-12-2016-WCQ----UEFA-M
,2018,Serbia,2017-03-24 Georgia-Serbia,2017-03-24,First round,Fri,Away,W,3,1,Georgia,3,,,,,,1,1,21:00:00,/en/matches/23f87ff3/Georgia-Serbia-March-24-2017-WCQ----UEFA-M
,2018,Serbia,2017-06-11 Serbia-Wales,2017-06-11,First round,Sun,Home,D,1,1,Wales,1,,,,,,0,0,20:45:00,/en/matches/d80dd99a/Serbia-Wales-June-11-2017-WCQ----UEFA-M
,2018,Serbia,2017-09-02 Serbia-Moldova,2017-09-02,First round,Sat,Home,W,3,0,Moldova,3,,,,,,0,0,18:00:00,/en/matches/7058f206/Serbia-Moldova-September-2-2017-WCQ----UEFA-M
,2018,Serbia,2017-09-05 Rep. of Ireland-Serbia,2017-09-05,First round,Tue,Away,W,1,0,Rep. of Ireland,1,,,,,,0,0,19:45:00,/en/matches/1d384b37/Republic-of-Ireland-Serbia-September-5-2017-WCQ----UEFA-M
,2018,Serbia,2017-10-06 Austria-Serbia,2017-10-06,First round,Fri,Away,L,2,3,Austria,2,,,,,,0,0,20:45:00,/en/matches/c1ba5152/Austria-Serbia-October-6-2017-WCQ----UEFA-M
,2018,Serbia,2017-10-09 Serbia-Georgia,2017-10-09,First round,Mon,Home,W,1,0,Georgia,1,,,,,,0,0,20:45:00,/en/matches/80b425ed/Serbia-Georgia-October-9-2017-WCQ----UEFA-M
,2018,Serbia,2018-03-23 Morocco-Serbia,2018-03-23,Friendlies (M),Fri,Away,L,1,2,Morocco,1,,,,,,0,0,20:30:00,/en/matches/7e903683/Morocco-Serbia-March-23-2018-Friendlies-M
,2018,Serbia,2018-03-27 Nigeria-Serbia,2018-03-27,Friendlies (M),Tue,Away,W,2,0,Nigeria,2,,,,,,0,0,20:00:00,/en/matches/b91c053a/Nigeria-Serbia-March-27-2018-Friendlies-M
,2018,Serbia,2018-06-04 Serbia-Chile,2018-06-04,Friendlies (M),Mon,Home,L,0,1,Chile,0,,,,,,0,0,20:00:00,/en/matches/cc125363/Serbia-Chile-June-4-2018-Friendlies-M
,2018,Serbia,2018-06-09 Serbia-Bolivia,2018-06-09,Friendlies (M),Sat,Home,W,5,1,Bolivia,5,,,,,,0,0,18:00:00,/en/matches/716f4c48/Serbia-Bolivia-June-9-2018-Friendlies-M
,2018,Serbia,2018-06-17 Costa Rica-Costa Rica,2018-06-17,Group stage,Sun,Neutral,W,1,0,Costa Rica,1,10,3,30.0,0.1,0.33,0,0,16:00:00,/en/matches/73b53b07/Costa-Rica-Serbia-June-17-2018-World-Cup
,2018,Serbia,2018-06-22 Switzerland-Switzerland,2018-06-22,Group stage,Fri,Neutral,L,1,2,Switzerland,1,13,3,23.1,0.08,0.33,0,0,20:00:00,/en/matches/c9743f21/Serbia-Switzerland-June-22-2018-World-Cup
,2018,Serbia,2018-06-27 Brazil-Brazil,2018-06-27,Group stage,Wed,Neutral,L,0,2,Brazil,0,10,2,20.0,0.0,0.0,0,0,21:00:00,/en/matches/6addd2ab/Serbia-Brazil-June-27-2018-World-Cup
,2018,Spain,2016-09-05 Spain-Liechtenstein,2016-09-05,First round,Mon,Home,W,8,0,Liechtenstein,8,,,,,,0,0,20:45:00,/en/matches/f19c3648/Spain-Liechtenstein-September-5-2016-WCQ----UEFA-M
,2018,Spain,2016-10-06 Italy-Spain,2016-10-06,First round,Thu,Away,D,1,1,Italy,1,,,,,,0,0,20:45:00,/en/matches/8dd686e3/Italy-Spain-October-6-2016-WCQ----UEFA-M
,2018,Spain,2016-10-09 Albania-Spain,2016-10-09,First round,Sun,Away,W,2,0,Albania,2,,,,,,0,0,20:45:00,/en/matches/5ae07f05/Albania-Spain-October-9-2016-WCQ----UEFA-M
,2018,Spain,2016-11-12 Spain-N. Macedonia,2016-11-12,First round,Sat,Home,W,4,0,N. Macedonia,3,,,,,,0,0,20:45:00,/en/matches/0c4eb28b/Spain-North-Macedonia-November-12-2016-WCQ----UEFA-M
,2018,Spain,2017-03-24 Spain-Israel,2017-03-24,First round,Fri,Home,W,4,1,Israel,4,,,,,,0,0,20:45:00,/en/matches/b446efd3/Spain-Israel-March-24-2017-WCQ----UEFA-M
,2018,Spain,2017-06-11 N. Macedonia-Spain,2017-06-11,First round,Sun,Away,W,2,1,N. Macedonia,2,,,,,,0,0,20:45:00,/en/matches/07da9f7d/North-Macedonia-Spain-June-11-2017-WCQ----UEFA-M
,2018,Spain,2017-09-02 Spain-Italy,2017-09-02,First round,Sat,Home,W,3,0,Italy,3,,,,,,0,0,20:45:00,/en/matches/34f4e1a9/Spain-Italy-September-2-2017-WCQ----UEFA-M
,2018,Spain,2017-09-05 Liechtenstein-Spain,2017-09-05,First round,Tue,Away,W,8,0,Liechtenstein,7,,,,,,0,0,20:45:00,/en/matches/c4ff841b/Liechtenstein-Spain-September-5-2017-WCQ----UEFA-M
,2018,Spain,2017-10-06 Spain-Albania,2017-10-06,First round,Fri,Home,W,3,0,Albania,3,,,,,,0,0,20:45:00,/en/matches/3e77ef9a/Spain-Albania-October-6-2017-WCQ----UEFA-M
,2018,Spain,2017-10-09 Israel-Spain,2017-10-09,First round,Mon,Away,W,1,0,Israel,1,,,,,,0,0,21:45:00,/en/matches/06a2a709/Israel-Spain-October-9-2017-WCQ----UEFA-M
,2018,Spain,2018-03-23 Germany-Spain,2018-03-23,Friendlies (M),Fri,Away,D,1,1,Germany,1,,,,,,0,0,20:45:00,/en/matches/e8fe0c7b/Germany-Spain-March-23-2018-Friendlies-M
,2018,Spain,2018-03-27 Spain-Argentina,2018-03-27,Friendlies (M),Tue,Home,W,6,1,Argentina,6,,,,,,0,0,21:30:00,/en/matches/b28cf1a9/Spain-Argentina-March-27-2018-Friendlies-M
,2018,Spain,2018-06-03 Spain-Switzerland,2018-06-03,Friendlies (M),Sun,Home,D,1,1,Switzerland,1,,,,,,0,0,21:00:00,/en/matches/304c5d37/Spain-Switzerland-June-3-2018-Friendlies-M
,2018,Spain,2018-06-09 Spain-Tunisia,2018-06-09,Friendlies (M),Sat,Home,W,1,0,Tunisia,1,,,,,,0,0,21:45:00,/en/matches/ba0e4ffe/Spain-Tunisia-June-9-2018-Friendlies-M
,2018,Spain,2018-06-15 Portugal-Portugal,2018-06-15,Group stage,Fri,Neutral,D,3,3,Portugal,3,13,6,46.2,0.23,0.5,0,0,21:00:00,/en/matches/2fecb1be/Portugal-Spain-June-15-2018-World-Cup
,2018,Spain,2018-06-20 IR Iran-IR Iran,2018-06-20,Group stage,Wed,Neutral,W,1,0,IR Iran,1,18,5,27.8,0.06,0.2,0,0,21:00:00,/en/matches/cd0c54ed/IR-Iran-Spain-June-20-2018-World-Cup
,2018,Spain,2018-06-25 Morocco-Morocco,2018-06-25,Group stage,Mon,Neutral,D,2,2,Morocco,2,18,5,27.8,0.11,0.4,0,0,20:00:00,/en/matches/39619129/Spain-Morocco-June-25-2018-World-Cup
,2018,Spain,2018-07-01 Russia-Russia,2018-07-01,Round of 16,Sun,Neutral,D,1 (3),1 (4),Russia,0,24,9,37.5,0.0,0.0,0,0,17:00:00,/en/matches/3750b351/Spain-Russia-July-1-2018-World-Cup
,2018,Spain,2018-10-11 Wales-Spain,2018-10-11,Friendlies (M),Thu,Away,W,4,1,Wales,4,,,,,,0,0,19:45:00,/en/matches/886d902b/Wales-Spain-October-11-2018-Friendlies-M
,2018,Spain,2018-11-18 Spain-Bosnia–Herz,2018-11-18,Friendlies (M),Sun,Home,W,1,0,Bosnia–Herz,1,,,,,,0,0,19:45:00,/en/matches/58c22b76/Spain-Bosnia-and-Herzegovina-November-18-2018-Friendlies-M
,2018,Sweden,2016-09-06 Sweden-Netherlands,2016-09-06,First round,Tue,Home,D,1,1,Netherlands,1,,,,,,0,0,20:45:00,/en/matches/d5a2112d/Sweden-Netherlands-September-6-2016-WCQ----UEFA-M
,2018,Sweden,2016-10-07 Luxembourg-Sweden,2016-10-07,First round,Fri,Away,W,1,0,Luxembourg,1,,,,,,0,0,20:45:00,/en/matches/1dc96c76/Luxembourg-Sweden-October-7-2016-WCQ----UEFA-M
,2018,Sweden,2016-10-10 Sweden-Bulgaria,2016-10-10,First round,Mon,Home,W,3,0,Bulgaria,3,,,,,,0,0,20:45:00,/en/matches/0218ec58/Sweden-Bulgaria-October-10-2016-WCQ----UEFA-M
,2018,Sweden,2016-11-11 France-Sweden,2016-11-11,First round,Fri,Away,L,1,2,France,1,,,,,,0,0,20:45:00,/en/matches/340c4921/France-Sweden-November-11-2016-WCQ----UEFA-M
,2018,Sweden,2017-03-25 Sweden-Belarus,2017-03-25,First round,Sat,Home,W,4,0,Belarus,4,,,,,,1,1,18:00:00,/en/matches/29fcd050/Sweden-Belarus-March-25-2017-WCQ----UEFA-M
,2018,Sweden,2017-06-09 Sweden-France,2017-06-09,First round,Fri,Home,W,2,1,France,2,,,,,,0,0,20:45:00,/en/matches/3d31b030/Sweden-France-June-9-2017-WCQ----UEFA-M
,2018,Sweden,2017-08-31 Bulgaria-Sweden,2017-08-31,First round,Thu,Away,L,2,3,Bulgaria,2,,,,,,0,1,21:45:00,/en/matches/8e25c5b4/Bulgaria-Sweden-August-31-2017-WCQ----UEFA-M
,2018,Sweden,2017-09-03 Belarus-Sweden,2017-09-03,First round,Sun,Away,W,4,0,Belarus,4,,,,,,1,1,19:00:00,/en/matches/911c0d6f/Belarus-Sweden-September-3-2017-WCQ----UEFA-M
,2018,Sweden,2017-10-07 Sweden-Luxembourg,2017-10-07,First round,Sat,Home,W,8,0,Luxembourg,8,,,,,,2,2,18:00:00,/en/matches/189f20f2/Sweden-Luxembourg-October-7-2017-WCQ----UEFA-M
,2018,Sweden,2017-10-10 Netherlands-Sweden,2017-10-10,First round,Tue,Away,L,0,2,Netherlands,0,,,,,,0,0,20:45:00,/en/matches/e24032ba/Netherlands-Sweden-October-10-2017-WCQ----UEFA-M
,2018,Sweden,2017-11-10 Sweden-Italy,2017-11-10,Second round,Fri,Home,W,1,0,Italy,1,,,,,,0,0,20:45:00,/en/matches/7786849a/Sweden-Italy-November-10-2017-WCQ----UEFA-M
,2018,Sweden,2017-11-13 Italy-Sweden,2017-11-13,Second round,Mon,Away,D,0,0,Italy,0,,,,,,0,0,20:45:00,/en/matches/456b9208/Italy-Sweden-November-13-2017-WCQ----UEFA-M
